===2023-04-18 22:42:31===
===Setting===
    dataset: domainnet
    lr: 0.01
    batch: 16
    iters: 50
    wk_iters: 1
    tune: False
    lambda for constrastive: 0.5
data_number=[84,168,31,62,29,58,32,64,38,77,35,70,]
label set of clients: [10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 10, ]
domain number = 6
============ Train epoch 0 ============
 Site-Clipart   | Train Loss: 2.2057 | Train Acc: 0.1905
============ Train epoch 1 ============
 Site-Clipart   | Train Loss: 2.0908 | Train Acc: 0.3452
 Site-Clipart   | Train Loss: 2.0706 | Train Acc: 0.3690
 Site-Infograph | Train Loss: 2.2280 | Train Acc: 0.1613
 Site-Infograph | Train Loss: 2.2441 | Train Acc: 0.2097
 Site-Painting  | Train Loss: 2.1564 | Train Acc: 0.2759
 Site-Painting  | Train Loss: 2.1912 | Train Acc: 0.2241
 Site-QuickDraw | Train Loss: 2.3733 | Train Acc: 0.0625
 Site-QuickDraw | Train Loss: 2.2959 | Train Acc: 0.1562
 Site-Real      | Train Loss: 2.1398 | Train Acc: 0.2632
 Site-Real      | Train Loss: 2.1839 | Train Acc: 0.1818
 Site-Sketch    | Train Loss: 2.0186 | Train Acc: 0.3429
 Site-Sketch    | Train Loss: 2.1808 | Train Acc: 0.3857
 Site-Clipart   | Val  Loss: 2.0284 | Val  Acc: 0.4643
 Site-Clipart   | Val  Loss: 2.0815 | Val  Acc: 0.3393
 Site-Infograph | Val  Loss: 2.2312 | Val  Acc: 0.2000
 Site-Infograph | Val  Loss: 2.2031 | Val  Acc: 0.1220
 Site-Painting  | Val  Loss: 2.2810 | Val  Acc: 0.1579
 Site-Painting  | Val  Loss: 2.2107 | Val  Acc: 0.1795
 Site-QuickDraw | Val  Loss: 1.9591 | Val  Acc: 0.2381
 Site-QuickDraw | Val  Loss: 2.2422 | Val  Acc: 0.1429
 Site-Real      | Val  Loss: 2.2448 | Val  Acc: 0.0800
 Site-Real      | Val  Loss: 2.1796 | Val  Acc: 0.1569
 Site-Sketch    | Val  Loss: 2.1771 | Val  Acc: 0.1739
 Site-Sketch    | Val  Loss: 2.1971 | Val  Acc: 0.3043
Average Valid Accuracy: 0.2132
 Best site-Clipart    | Epoch:1 | Val Acc: 0.4643
 Best site-Clipart    | Epoch:1 | Val Acc: 0.3393
 Best site-Infograph  | Epoch:1 | Val Acc: 0.2000
 Best site-Infograph  | Epoch:1 | Val Acc: 0.1220
 Best site-Painting   | Epoch:1 | Val Acc: 0.1579
 Best site-Painting   | Epoch:1 | Val Acc: 0.1795
 Best site-QuickDraw  | Epoch:1 | Val Acc: 0.2381
 Best site-QuickDraw  | Epoch:1 | Val Acc: 0.1429
 Best site-Real       | Epoch:1 | Val Acc: 0.0800
 Best site-Real       | Epoch:1 | Val Acc: 0.1569
 Best site-Sketch     | Epoch:1 | Val Acc: 0.1739
 Best site-Sketch     | Epoch:1 | Val Acc: 0.3043
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1/drfl...
============ Train epoch 2 ============
 Site-Clipart   | Train Loss: 2.0613 | Train Acc: 0.3810
 Site-Clipart   | Train Loss: 1.9863 | Train Acc: 0.3988
 Site-Infograph | Train Loss: 2.2594 | Train Acc: 0.1290
 Site-Infograph | Train Loss: 2.2133 | Train Acc: 0.1935
 Site-Painting  | Train Loss: 2.1046 | Train Acc: 0.3448
 Site-Painting  | Train Loss: 2.0873 | Train Acc: 0.2759
 Site-QuickDraw | Train Loss: 2.3398 | Train Acc: 0.0625
 Site-QuickDraw | Train Loss: 2.2409 | Train Acc: 0.1094
 Site-Real      | Train Loss: 2.0569 | Train Acc: 0.2895
 Site-Real      | Train Loss: 2.0606 | Train Acc: 0.3896
 Site-Sketch    | Train Loss: 1.9247 | Train Acc: 0.4571
 Site-Sketch    | Train Loss: 2.0656 | Train Acc: 0.3857
 Site-Clipart   | Val  Loss: 1.9217 | Val  Acc: 0.5179
 Site-Clipart   | Val  Loss: 1.9371 | Val  Acc: 0.4643
 Site-Infograph | Val  Loss: 2.1793 | Val  Acc: 0.2500
 Site-Infograph | Val  Loss: 2.2327 | Val  Acc: 0.0976
 Site-Painting  | Val  Loss: 2.2181 | Val  Acc: 0.1579
 Site-Painting  | Val  Loss: 2.1059 | Val  Acc: 0.3333
 Site-QuickDraw | Val  Loss: 1.9809 | Val  Acc: 0.2381
 Site-QuickDraw | Val  Loss: 2.2170 | Val  Acc: 0.1667
 Site-Real      | Val  Loss: 2.1444 | Val  Acc: 0.0800
 Site-Real      | Val  Loss: 2.1323 | Val  Acc: 0.2549
 Site-Sketch    | Val  Loss: 2.0145 | Val  Acc: 0.4348
 Site-Sketch    | Val  Loss: 2.0742 | Val  Acc: 0.4348
Average Valid Accuracy: 0.2858
 Best site-Clipart    | Epoch:2 | Val Acc: 0.5179
 Best site-Clipart    | Epoch:2 | Val Acc: 0.4643
 Best site-Infograph  | Epoch:2 | Val Acc: 0.2500
 Best site-Infograph  | Epoch:2 | Val Acc: 0.0976
 Best site-Painting   | Epoch:2 | Val Acc: 0.1579
 Best site-Painting   | Epoch:2 | Val Acc: 0.3333
 Best site-QuickDraw  | Epoch:2 | Val Acc: 0.2381
 Best site-QuickDraw  | Epoch:2 | Val Acc: 0.1667
 Best site-Real       | Epoch:2 | Val Acc: 0.0800
 Best site-Real       | Epoch:2 | Val Acc: 0.2549
 Best site-Sketch     | Epoch:2 | Val Acc: 0.4348
 Best site-Sketch     | Epoch:2 | Val Acc: 0.4348
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1/drfl...
============ Train epoch 3 ============
 Site-Clipart   | Train Loss: 1.9442 | Train Acc: 0.4524
 Site-Clipart   | Train Loss: 1.8717 | Train Acc: 0.4226
 Site-Infograph | Train Loss: 2.2577 | Train Acc: 0.1290
 Site-Infograph | Train Loss: 2.1653 | Train Acc: 0.2581
 Site-Painting  | Train Loss: 2.0259 | Train Acc: 0.4138
 Site-Painting  | Train Loss: 2.0463 | Train Acc: 0.3448
 Site-QuickDraw | Train Loss: 2.2713 | Train Acc: 0.0625
 Site-QuickDraw | Train Loss: 2.2165 | Train Acc: 0.1406
 Site-Real      | Train Loss: 1.8738 | Train Acc: 0.4737
 Site-Real      | Train Loss: 1.9907 | Train Acc: 0.4026
 Site-Sketch    | Train Loss: 1.9325 | Train Acc: 0.4286
 Site-Sketch    | Train Loss: 1.9649 | Train Acc: 0.4714
 Site-Clipart   | Val  Loss: 1.8279 | Val  Acc: 0.4643
 Site-Clipart   | Val  Loss: 1.8340 | Val  Acc: 0.5000
 Site-Infograph | Val  Loss: 2.1724 | Val  Acc: 0.1500
 Site-Infograph | Val  Loss: 2.1568 | Val  Acc: 0.2683
 Site-Painting  | Val  Loss: 2.1299 | Val  Acc: 0.2632
 Site-Painting  | Val  Loss: 2.0509 | Val  Acc: 0.3590
 Site-QuickDraw | Val  Loss: 1.9444 | Val  Acc: 0.2381
 Site-QuickDraw | Val  Loss: 2.1685 | Val  Acc: 0.1905
 Site-Real      | Val  Loss: 2.0286 | Val  Acc: 0.4000
 Site-Real      | Val  Loss: 2.0303 | Val  Acc: 0.3725
 Site-Sketch    | Val  Loss: 1.9789 | Val  Acc: 0.3478
 Site-Sketch    | Val  Loss: 1.9722 | Val  Acc: 0.4783
Average Valid Accuracy: 0.3360
 Best site-Clipart    | Epoch:3 | Val Acc: 0.4643
 Best site-Clipart    | Epoch:3 | Val Acc: 0.5000
 Best site-Infograph  | Epoch:3 | Val Acc: 0.1500
 Best site-Infograph  | Epoch:3 | Val Acc: 0.2683
 Best site-Painting   | Epoch:3 | Val Acc: 0.2632
 Best site-Painting   | Epoch:3 | Val Acc: 0.3590
 Best site-QuickDraw  | Epoch:3 | Val Acc: 0.2381
 Best site-QuickDraw  | Epoch:3 | Val Acc: 0.1905
 Best site-Real       | Epoch:3 | Val Acc: 0.4000
 Best site-Real       | Epoch:3 | Val Acc: 0.3725
 Best site-Sketch     | Epoch:3 | Val Acc: 0.3478
 Best site-Sketch     | Epoch:3 | Val Acc: 0.4783
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1/drfl...
============ Train epoch 4 ============
 Site-Clipart   | Train Loss: 1.8410 | Train Acc: 0.5833
 Site-Clipart   | Train Loss: 1.7451 | Train Acc: 0.5714
 Site-Infograph | Train Loss: 2.2205 | Train Acc: 0.1290
 Site-Infograph | Train Loss: 2.1317 | Train Acc: 0.2419
 Site-Painting  | Train Loss: 1.9335 | Train Acc: 0.4138
 Site-Painting  | Train Loss: 1.9994 | Train Acc: 0.3793
 Site-QuickDraw | Train Loss: 2.2631 | Train Acc: 0.0938
 Site-QuickDraw | Train Loss: 2.1830 | Train Acc: 0.1719
 Site-Real      | Train Loss: 1.8268 | Train Acc: 0.5000
 Site-Real      | Train Loss: 1.8537 | Train Acc: 0.5195
 Site-Sketch    | Train Loss: 1.6663 | Train Acc: 0.5714
 Site-Sketch    | Train Loss: 1.8654 | Train Acc: 0.4714
 Site-Clipart   | Val  Loss: 1.7094 | Val  Acc: 0.5357
 Site-Clipart   | Val  Loss: 1.7275 | Val  Acc: 0.5446
 Site-Infograph | Val  Loss: 2.0695 | Val  Acc: 0.2000
 Site-Infograph | Val  Loss: 2.1303 | Val  Acc: 0.2927
 Site-Painting  | Val  Loss: 1.9730 | Val  Acc: 0.3684
 Site-Painting  | Val  Loss: 2.0023 | Val  Acc: 0.4103
 Site-QuickDraw | Val  Loss: 1.9330 | Val  Acc: 0.2381
 Site-QuickDraw | Val  Loss: 2.1908 | Val  Acc: 0.1429
 Site-Real      | Val  Loss: 1.9250 | Val  Acc: 0.4400
 Site-Real      | Val  Loss: 1.9008 | Val  Acc: 0.4706
 Site-Sketch    | Val  Loss: 1.9121 | Val  Acc: 0.3478
 Site-Sketch    | Val  Loss: 1.9497 | Val  Acc: 0.4348
Average Valid Accuracy: 0.3688
 Best site-Clipart    | Epoch:4 | Val Acc: 0.5357
 Best site-Clipart    | Epoch:4 | Val Acc: 0.5446
 Best site-Infograph  | Epoch:4 | Val Acc: 0.2000
 Best site-Infograph  | Epoch:4 | Val Acc: 0.2927
 Best site-Painting   | Epoch:4 | Val Acc: 0.3684
 Best site-Painting   | Epoch:4 | Val Acc: 0.4103
 Best site-QuickDraw  | Epoch:4 | Val Acc: 0.2381
 Best site-QuickDraw  | Epoch:4 | Val Acc: 0.1429
 Best site-Real       | Epoch:4 | Val Acc: 0.4400
 Best site-Real       | Epoch:4 | Val Acc: 0.4706
 Best site-Sketch     | Epoch:4 | Val Acc: 0.3478
 Best site-Sketch     | Epoch:4 | Val Acc: 0.4348
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1/drfl...
============ Train epoch 5 ============
 Site-Clipart   | Train Loss: 1.7425 | Train Acc: 0.5119
 Site-Clipart   | Train Loss: 1.6286 | Train Acc: 0.6905
 Site-Infograph | Train Loss: 2.1624 | Train Acc: 0.1935
 Site-Infograph | Train Loss: 2.0637 | Train Acc: 0.3065
 Site-Painting  | Train Loss: 1.8433 | Train Acc: 0.5517
 Site-Painting  | Train Loss: 1.8639 | Train Acc: 0.4828
 Site-QuickDraw | Train Loss: 2.2631 | Train Acc: 0.1250
 Site-QuickDraw | Train Loss: 2.1517 | Train Acc: 0.1875
 Site-Real      | Train Loss: 1.7111 | Train Acc: 0.6316
 Site-Real      | Train Loss: 1.7589 | Train Acc: 0.5584
 Site-Sketch    | Train Loss: 1.5702 | Train Acc: 0.4857
 Site-Sketch    | Train Loss: 1.8041 | Train Acc: 0.5571
 Site-Clipart   | Val  Loss: 1.6225 | Val  Acc: 0.6607
 Site-Clipart   | Val  Loss: 1.6215 | Val  Acc: 0.5982
 Site-Infograph | Val  Loss: 1.9546 | Val  Acc: 0.4500
 Site-Infograph | Val  Loss: 2.0865 | Val  Acc: 0.3171
 Site-Painting  | Val  Loss: 1.8143 | Val  Acc: 0.5789
 Site-Painting  | Val  Loss: 1.9582 | Val  Acc: 0.5385
 Site-QuickDraw | Val  Loss: 1.9201 | Val  Acc: 0.1429
 Site-QuickDraw | Val  Loss: 2.1562 | Val  Acc: 0.1905
 Site-Real      | Val  Loss: 1.9121 | Val  Acc: 0.4000
 Site-Real      | Val  Loss: 1.7629 | Val  Acc: 0.6275
 Site-Sketch    | Val  Loss: 1.8166 | Val  Acc: 0.4783
 Site-Sketch    | Val  Loss: 1.8306 | Val  Acc: 0.5435
Average Valid Accuracy: 0.4605
 Best site-Clipart    | Epoch:5 | Val Acc: 0.6607
 Best site-Clipart    | Epoch:5 | Val Acc: 0.5982
 Best site-Infograph  | Epoch:5 | Val Acc: 0.4500
 Best site-Infograph  | Epoch:5 | Val Acc: 0.3171
 Best site-Painting   | Epoch:5 | Val Acc: 0.5789
 Best site-Painting   | Epoch:5 | Val Acc: 0.5385
 Best site-QuickDraw  | Epoch:5 | Val Acc: 0.1429
 Best site-QuickDraw  | Epoch:5 | Val Acc: 0.1905
 Best site-Real       | Epoch:5 | Val Acc: 0.4000
 Best site-Real       | Epoch:5 | Val Acc: 0.6275
 Best site-Sketch     | Epoch:5 | Val Acc: 0.4783
 Best site-Sketch     | Epoch:5 | Val Acc: 0.5435
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1/drfl...
============ Train epoch 6 ============
 Site-Clipart   | Train Loss: 1.6392 | Train Acc: 0.6548
 Site-Clipart   | Train Loss: 1.5689 | Train Acc: 0.7083
 Site-Infograph | Train Loss: 2.2192 | Train Acc: 0.1290
 Site-Infograph | Train Loss: 2.0471 | Train Acc: 0.3548
 Site-Painting  | Train Loss: 1.7822 | Train Acc: 0.5862
 Site-Painting  | Train Loss: 1.7984 | Train Acc: 0.6034
 Site-QuickDraw | Train Loss: 2.1953 | Train Acc: 0.1250
 Site-QuickDraw | Train Loss: 2.1560 | Train Acc: 0.1875
 Site-Real      | Train Loss: 1.7230 | Train Acc: 0.6316
 Site-Real      | Train Loss: 1.6907 | Train Acc: 0.6234
 Site-Sketch    | Train Loss: 1.5524 | Train Acc: 0.6000
 Site-Sketch    | Train Loss: 1.6969 | Train Acc: 0.5714
 Site-Clipart   | Val  Loss: 1.5007 | Val  Acc: 0.7321
 Site-Clipart   | Val  Loss: 1.5326 | Val  Acc: 0.6429
 Site-Infograph | Val  Loss: 1.9751 | Val  Acc: 0.3500
 Site-Infograph | Val  Loss: 2.0436 | Val  Acc: 0.3659
 Site-Painting  | Val  Loss: 1.8391 | Val  Acc: 0.6842
 Site-Painting  | Val  Loss: 1.9104 | Val  Acc: 0.6410
 Site-QuickDraw | Val  Loss: 1.8638 | Val  Acc: 0.3333
 Site-QuickDraw | Val  Loss: 2.1377 | Val  Acc: 0.1905
 Site-Real      | Val  Loss: 1.7355 | Val  Acc: 0.6000
 Site-Real      | Val  Loss: 1.6743 | Val  Acc: 0.6275
 Site-Sketch    | Val  Loss: 1.7218 | Val  Acc: 0.5652
 Site-Sketch    | Val  Loss: 1.7591 | Val  Acc: 0.5435
Average Valid Accuracy: 0.5230
 Best site-Clipart    | Epoch:6 | Val Acc: 0.7321
 Best site-Clipart    | Epoch:6 | Val Acc: 0.6429
 Best site-Infograph  | Epoch:6 | Val Acc: 0.3500
 Best site-Infograph  | Epoch:6 | Val Acc: 0.3659
 Best site-Painting   | Epoch:6 | Val Acc: 0.6842
 Best site-Painting   | Epoch:6 | Val Acc: 0.6410
 Best site-QuickDraw  | Epoch:6 | Val Acc: 0.3333
 Best site-QuickDraw  | Epoch:6 | Val Acc: 0.1905
 Best site-Real       | Epoch:6 | Val Acc: 0.6000
 Best site-Real       | Epoch:6 | Val Acc: 0.6275
 Best site-Sketch     | Epoch:6 | Val Acc: 0.5652
 Best site-Sketch     | Epoch:6 | Val Acc: 0.5435
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1/drfl...
============ Train epoch 7 ============
 Site-Clipart   | Train Loss: 1.5377 | Train Acc: 0.6548
 Site-Clipart   | Train Loss: 1.4637 | Train Acc: 0.7679
 Site-Infograph | Train Loss: 2.1765 | Train Acc: 0.2581
 Site-Infograph | Train Loss: 2.0104 | Train Acc: 0.4032
 Site-Painting  | Train Loss: 1.7039 | Train Acc: 0.5862
 Site-Painting  | Train Loss: 1.7376 | Train Acc: 0.6207
 Site-QuickDraw | Train Loss: 2.2104 | Train Acc: 0.1562
 Site-QuickDraw | Train Loss: 2.0938 | Train Acc: 0.2656
 Site-Real      | Train Loss: 1.5752 | Train Acc: 0.6842
 Site-Real      | Train Loss: 1.6037 | Train Acc: 0.7273
 Site-Sketch    | Train Loss: 1.3948 | Train Acc: 0.6000
 Site-Sketch    | Train Loss: 1.6925 | Train Acc: 0.6000
 Site-Clipart   | Val  Loss: 1.4323 | Val  Acc: 0.6786
 Site-Clipart   | Val  Loss: 1.4155 | Val  Acc: 0.7768
 Site-Infograph | Val  Loss: 1.9682 | Val  Acc: 0.4000
 Site-Infograph | Val  Loss: 1.9929 | Val  Acc: 0.3902
 Site-Painting  | Val  Loss: 1.6578 | Val  Acc: 0.5263
 Site-Painting  | Val  Loss: 1.7921 | Val  Acc: 0.5385
 Site-QuickDraw | Val  Loss: 1.9427 | Val  Acc: 0.2857
 Site-QuickDraw | Val  Loss: 2.0856 | Val  Acc: 0.2381
 Site-Real      | Val  Loss: 1.6332 | Val  Acc: 0.6400
 Site-Real      | Val  Loss: 1.6199 | Val  Acc: 0.7059
 Site-Sketch    | Val  Loss: 1.5878 | Val  Acc: 0.6522
 Site-Sketch    | Val  Loss: 1.6867 | Val  Acc: 0.6087
Average Valid Accuracy: 0.5367
 Best site-Clipart    | Epoch:7 | Val Acc: 0.6786
 Best site-Clipart    | Epoch:7 | Val Acc: 0.7768
 Best site-Infograph  | Epoch:7 | Val Acc: 0.4000
 Best site-Infograph  | Epoch:7 | Val Acc: 0.3902
 Best site-Painting   | Epoch:7 | Val Acc: 0.5263
 Best site-Painting   | Epoch:7 | Val Acc: 0.5385
 Best site-QuickDraw  | Epoch:7 | Val Acc: 0.2857
 Best site-QuickDraw  | Epoch:7 | Val Acc: 0.2381
 Best site-Real       | Epoch:7 | Val Acc: 0.6400
 Best site-Real       | Epoch:7 | Val Acc: 0.7059
 Best site-Sketch     | Epoch:7 | Val Acc: 0.6522
 Best site-Sketch     | Epoch:7 | Val Acc: 0.6087
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1/drfl...
============ Train epoch 8 ============
 Site-Clipart   | Train Loss: 1.4511 | Train Acc: 0.6667
 Site-Clipart   | Train Loss: 1.4054 | Train Acc: 0.7738
 Site-Infograph | Train Loss: 2.1150 | Train Acc: 0.2581
 Site-Infograph | Train Loss: 1.9672 | Train Acc: 0.3871
 Site-Painting  | Train Loss: 1.6352 | Train Acc: 0.5172
 Site-Painting  | Train Loss: 1.6388 | Train Acc: 0.6207
 Site-QuickDraw | Train Loss: 2.1923 | Train Acc: 0.1562
 Site-QuickDraw | Train Loss: 2.0535 | Train Acc: 0.2656
 Site-Real      | Train Loss: 1.5468 | Train Acc: 0.7368
 Site-Real      | Train Loss: 1.5135 | Train Acc: 0.7403
 Site-Sketch    | Train Loss: 1.4540 | Train Acc: 0.5429
 Site-Sketch    | Train Loss: 1.5755 | Train Acc: 0.6286
 Site-Clipart   | Val  Loss: 1.3207 | Val  Acc: 0.7857
 Site-Clipart   | Val  Loss: 1.3356 | Val  Acc: 0.7768
 Site-Infograph | Val  Loss: 1.8572 | Val  Acc: 0.4500
 Site-Infograph | Val  Loss: 2.0003 | Val  Acc: 0.3415
 Site-Painting  | Val  Loss: 1.6110 | Val  Acc: 0.6316
 Site-Painting  | Val  Loss: 1.7880 | Val  Acc: 0.6410
 Site-QuickDraw | Val  Loss: 1.9193 | Val  Acc: 0.2857
 Site-QuickDraw | Val  Loss: 2.0836 | Val  Acc: 0.2381
 Site-Real      | Val  Loss: 1.5808 | Val  Acc: 0.7200
 Site-Real      | Val  Loss: 1.5710 | Val  Acc: 0.7647
 Site-Sketch    | Val  Loss: 1.5794 | Val  Acc: 0.6522
 Site-Sketch    | Val  Loss: 1.5901 | Val  Acc: 0.6304
Average Valid Accuracy: 0.5765
 Best site-Clipart    | Epoch:8 | Val Acc: 0.7857
 Best site-Clipart    | Epoch:8 | Val Acc: 0.7768
 Best site-Infograph  | Epoch:8 | Val Acc: 0.4500
 Best site-Infograph  | Epoch:8 | Val Acc: 0.3415
 Best site-Painting   | Epoch:8 | Val Acc: 0.6316
 Best site-Painting   | Epoch:8 | Val Acc: 0.6410
 Best site-QuickDraw  | Epoch:8 | Val Acc: 0.2857
 Best site-QuickDraw  | Epoch:8 | Val Acc: 0.2381
 Best site-Real       | Epoch:8 | Val Acc: 0.7200
 Best site-Real       | Epoch:8 | Val Acc: 0.7647
 Best site-Sketch     | Epoch:8 | Val Acc: 0.6522
 Best site-Sketch     | Epoch:8 | Val Acc: 0.6304
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1/drfl...
============ Train epoch 9 ============
 Site-Clipart   | Train Loss: 1.3913 | Train Acc: 0.6667
 Site-Clipart   | Train Loss: 1.3222 | Train Acc: 0.8155
 Site-Infograph | Train Loss: 2.1364 | Train Acc: 0.2258
 Site-Infograph | Train Loss: 1.9312 | Train Acc: 0.4516
 Site-Painting  | Train Loss: 1.5740 | Train Acc: 0.6207
 Site-Painting  | Train Loss: 1.5506 | Train Acc: 0.7069
 Site-QuickDraw | Train Loss: 2.2117 | Train Acc: 0.1562
 Site-QuickDraw | Train Loss: 2.0581 | Train Acc: 0.3594
 Site-Real      | Train Loss: 1.4943 | Train Acc: 0.7895
 Site-Real      | Train Loss: 1.4424 | Train Acc: 0.7662
 Site-Sketch    | Train Loss: 1.3437 | Train Acc: 0.6286
 Site-Sketch    | Train Loss: 1.4512 | Train Acc: 0.6857
 Site-Clipart   | Val  Loss: 1.2655 | Val  Acc: 0.7857
 Site-Clipart   | Val  Loss: 1.3085 | Val  Acc: 0.7679
 Site-Infograph | Val  Loss: 1.8799 | Val  Acc: 0.4500
 Site-Infograph | Val  Loss: 1.9617 | Val  Acc: 0.4634
 Site-Painting  | Val  Loss: 1.5350 | Val  Acc: 0.6316
 Site-Painting  | Val  Loss: 1.7065 | Val  Acc: 0.6410
 Site-QuickDraw | Val  Loss: 1.8437 | Val  Acc: 0.2857
 Site-QuickDraw | Val  Loss: 2.0164 | Val  Acc: 0.2857
 Site-Real      | Val  Loss: 1.5253 | Val  Acc: 0.7200
 Site-Real      | Val  Loss: 1.4607 | Val  Acc: 0.7255
 Site-Sketch    | Val  Loss: 1.5518 | Val  Acc: 0.6087
 Site-Sketch    | Val  Loss: 1.5331 | Val  Acc: 0.6522
Average Valid Accuracy: 0.5848
 Best site-Clipart    | Epoch:9 | Val Acc: 0.7857
 Best site-Clipart    | Epoch:9 | Val Acc: 0.7679
 Best site-Infograph  | Epoch:9 | Val Acc: 0.4500
 Best site-Infograph  | Epoch:9 | Val Acc: 0.4634
 Best site-Painting   | Epoch:9 | Val Acc: 0.6316
 Best site-Painting   | Epoch:9 | Val Acc: 0.6410
 Best site-QuickDraw  | Epoch:9 | Val Acc: 0.2857
 Best site-QuickDraw  | Epoch:9 | Val Acc: 0.2857
 Best site-Real       | Epoch:9 | Val Acc: 0.7200
 Best site-Real       | Epoch:9 | Val Acc: 0.7255
 Best site-Sketch     | Epoch:9 | Val Acc: 0.6087
 Best site-Sketch     | Epoch:9 | Val Acc: 0.6522
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1/drfl...
 Test site-Clipart   | Epoch:9 | Test Acc: 0.7186
 Test site-Infograph | Epoch:9 | Test Acc: 0.3653
 Test site-Painting  | Epoch:9 | Test Acc: 0.7254
 Test site-QuickDraw | Epoch:9 | Test Acc: 0.2580
 Test site-Real      | Epoch:9 | Test Acc: 0.7798
 Test site-Sketch    | Epoch:9 | Test Acc: 0.6552
Average Test Accuracy: 0.5837
============ Train epoch 10 ============
 Site-Clipart   | Train Loss: 1.3642 | Train Acc: 0.7262
 Site-Clipart   | Train Loss: 1.2792 | Train Acc: 0.7798
 Site-Infograph | Train Loss: 2.1521 | Train Acc: 0.3226
 Site-Infograph | Train Loss: 1.9049 | Train Acc: 0.4839
 Site-Painting  | Train Loss: 1.4630 | Train Acc: 0.6552
 Site-Painting  | Train Loss: 1.4810 | Train Acc: 0.6724
 Site-QuickDraw | Train Loss: 2.1737 | Train Acc: 0.2188
 Site-QuickDraw | Train Loss: 2.0014 | Train Acc: 0.3281
 Site-Real      | Train Loss: 1.3704 | Train Acc: 0.7632
 Site-Real      | Train Loss: 1.3612 | Train Acc: 0.7792
 Site-Sketch    | Train Loss: 1.2812 | Train Acc: 0.7714
 Site-Sketch    | Train Loss: 1.3894 | Train Acc: 0.6857
 Site-Clipart   | Val  Loss: 1.2198 | Val  Acc: 0.8393
 Site-Clipart   | Val  Loss: 1.2266 | Val  Acc: 0.8036
